"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
838,6497,4430,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vandeveldestraat","Vandeveldestraat","rue des frères Vandevelde","Rue des frères Vandevelde","van recolettenbrug tot onderbergen.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
839,6498,4431,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vandeveldestraat","Vandeveldestraat","rue Vandevelde","Rue Vandevelde","Ledeberg, van hovenierstraat tot veldstraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
840,6499,4432,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Duyse'splaats","Van Duyse'splaats","place Van Duyse","Place Van Duyse","tusschen Laurens Delvauxstraat en Van Hulthemstraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
841,6500,6500,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Eyckplaats","Van Eyckplaats","place van Eyck","Place van Eyck","einde van Eyckstraat tusschen mortierstraat tot koepoortkaai.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
842,6501,4434,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Eyckstraat","Van Eyckstraat","rue Van Eyck","Rue Van Eyck","van keizerkarelstraat tot mortierstraat en van Eyckplaats.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
843,6502,4435,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Geertstraat","Van Geertstraat","rue Van Geert","Rue Van Geert","Ledeberg, van brusselschen steenweg tot posthoornstraat",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
844,6503,4436,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Houttestraat","Van Houttestraat","rue Van Houtte","Rue Van Houtte","Gentbrugge, van orastraat Ledeberg tot kerkstraat Gentbrugge",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
845,6504,4437,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Hulthemsstraat","Van Hulthemsstraat","rue Van Hulthem","Rue Van Hulthem","van s. pietersvrouwstraat tot Van Duyse'splaats.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
846,6505,4438,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Lokerenstraat","Van Lokerenstraat","rue Van Lokeren","Rue Van Lokeren","Ledeberg, van brusselschen steenweg tot vooruitgangplaats.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
847,6506,4439,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Monckhovenstraat","Van Monckhovenstraat","rue Van Monckhoven","Rue Van Monckhoven","van kortrijkschestraat tot smisstraat.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
848,6507,4440,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Ooststraat","Van Ooststraat","rue Van Oost","Rue Van Oost","Gentbrugge, van kerkstraat tot bassijnplaats",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
849,6508,4623,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Vaernewyckstraat","Van Vaernewyckstraat","rue Van Vaernewyck","Rue Van Vaernewyck","van Frans Ackermanstraat tot Van Eyckplaats en koepoortkaai.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
850,6509,4441,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Van Wittemberghestraat","Van Wittemberghestraat","rue Van Wittemberghe","Rue Van Wittemberghe","van rabotstraat tot begijnhofboulevard.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
851,6510,4442,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veerdamstraat of drongenhof","Veerdamstraat|Drongenhof","rue du Bac","Rue du Bac","van oudburg tot langesteensstraat.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=598&xywh=-661%2C0%2C4469%2C2706"
852,6511,4443,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veergrepstraat","Veergrepstraat","passage du ruisseau","Passage du ruisseau","van kortrijkschestraat tot de lei.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
853,6512,4444,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veerkaai","Veerkaai","quai du ponton","Quai du ponton","van veerstraat tot Van Eyckplaats.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
854,6513,4445,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veerleplaats","Veerleplaats","place ste Pharaïlde","Place ste Pharaïlde","van kraanlei tot hoogetonnestraat",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
855,6514,4446,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veerstraat","Veerstraat","rue du ponton","Rue du ponton","van keizerkarelstraat tot nederschelde, visscherij.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
856,6515,4447,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veldstraat","Veldstraat","rue des champs","Rue des champs","van koornmarkt tot recolettenplein.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
857,6516,4448,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Veldstraat","Veldstraat","rue des champs","Rue des champs","Gentbrugge, van dorpplaats Gentbrugge, tot Vandeveldestraat, Ledeberg.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
858,6517,4449,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verbindingstraat","Verbindingstraat","rue du raccordement","Rue du raccordement","van plezantevest tot gasmeterlaan.","H 6",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
859,6518,4450,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verbindingstraat","Verbindingstraat","rue du raccordement","Rue du raccordement","s. Amandsberg van molenstraat tot koningstraat.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
860,6519,4451,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verdedigingstraat","Verdedigingstraat","rue de la défensse","Rue de la défensse","van Van Duyse'splaats tot kortrijkschestraat.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
861,6520,4452,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verkensstraat","Verkensstraat","rue des cochons","Rue des cochons","van pluimstraat tot korte zilverstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
862,6521,4453,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verkortingstraat","Verkortingstraat",,,"van Gentstr. tot antwerpschen steenw. s. Amandsberg.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
863,6522,4454,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verlorenbroodstraat","Verlorenbroodstraat","rue du pain-perdu","Rue du pain-perdu","van nederkouter tot coupure, linker oever.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
864,6523,4455,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Verspeyenstraat","Verspeyenstraat","rue Verspeyen","Rue Verspeyen","van rabotstraat tot pegijnhofboulevard.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
865,6524,4456,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vinkstraat","Vinkstraat","rue du pinson","Rue du pinson","van den kortrijkschen steenweg tot de ganzendriesstraat.",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
866,6525,4457,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Violettenlei","Violettenlei","quai des violettes","Quai des violettes","van houtlei tot annonciadenstraat.",2,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
867,6526,7093,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Violettenstraat (lange)","Violettenstraat (lange)","rue longue des violettes","Rue longue des violettes","Van Arteveldeplaats tot vijfwindgatbrug.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
868,6527,4459,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Visscherij","Visscherij","quai de la pêcherie","Quai de la pêcherie","van tusschen de pas¬ en roodetorenbrug tot de Willembrug.",7,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
869,6528,4460,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Visschersstraat","Visschersstraat","rue des pêcheurs","Rue des pêcheurs","van karpelstraat tot boulevard Lousbergs.",7,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
870,6529,4461,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vlaanderenstraat","Vlaanderenstraat","rue de Flandre","Rue de Flandre","van henegouwenstraat en limburgstraat tot statieplaats.",4,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
871,6530,4462,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vlasmarkt","Vlasmarkt","marché au lin","Marché au lin","van bij s. Jacobs tot s. Jacobsnieuwstraat.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
872,6531,4463,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vlasstraat","Vlasstraat","rue au lin","Rue au lin","van leistraat tot kroonstraat",6,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
873,6532,4464,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vlierstraat","Vlierstraat","r. du sureau","Rue du sureau","van zwijnaardschen steenweg tot de bommelstraat.","H 5",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
874,6533,4465,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vlotstraat","Vlotstraat","rue du radeau","Rue du radeau","Maria-Theresiaplaats tot kleistraat.","H 6",2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
875,6534,4466,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voetweg","Voetweg","rue du sentier","Rue du sentier","v. muinkbrugstr. tot heuvelstr.",5,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
876,6535,4467,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vogelhoek","Vogelhoek","rue vogelhoek","Rue vogelhoek","Gentbrugge, van brusselschen steenweg tot gontrodestraat.",,,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
877,6536,4468,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vogelmarkt","Vogelmarkt","marché aux oiseaux","Marché aux oiseaux","van brabantstraat tot kouter.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
878,6537,4469,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vogelenzangkaai","Vogelenzangkaai","quai du ramage","Quai du ramage","van molenaarsstraat tot geuzenberg.",3,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
879,6538,4470,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voldersstraat","Voldersstraat","rue des foulons, des jésuites ou de l'université","Rue des foulons|Rue des jésuites|Rue de l'université","van kalanderstraat tot veldstraat.",1,2,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
880,6539,4471,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Volmolenstraat","Volmolenstraat","rue du moulin à foulon","Rue du moulin à foulon","tusschen de roode torenstraat en de nieuwbrugkaai.",1,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
881,6540,4472,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voordries","Voordries","avant-pré","Avant-pré","Gentbrugge, van leemstraat tot boschstraat.",0,1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
882,6541,4473,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voorhavendreef","Voorhavendreef","avenue de l’avant-port","Avenue de l’avant-port","v. meulesteedschesteenweg langsheen de omheining der voorhaven. tot meulestedekaai.","HM 3",1,"1895-01-01T00:00:00",,,"1895-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/ATGYF64U","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AF671A398-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=599&xywh=-661%2C0%2C4469%2C2706"
