"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
721,8392,4360,"Smisstraat","Smisstraat","rue de la forge","Rue de la forge","van kortrijkschesteenweg tot ganzendriesstraat, s. Pieters-Aigem.","H 5",2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
722,8393,4361,"Snoekstraat","Snoekstraat","rue du brochet","Rue du brochet","van de toekomststraat tot aan den trekweg langs de Schelde.",4,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
723,8394,4363,"Spaansch hospitaalsteeg","Spaansch hospitaalsteeg","impasse de l'hôpital espagnol","Impasse de l'hôpital espagnol","op de kalvermarkt, straat zonder einde.",1,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
724,8395,4364,"Spaarstraat","Spaarstraat","rue de l’épargne","Rue de l’épargne","van plezantevest tot gasmeterlaan.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
725,8396,4365,"Spadestraat","Spadestraat","r. de la bêche","Rue de la bêche","v. de zeilstr. t. de ploegstr.","H 3",1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
726,8397,7396,"Spanjaardskasteel","Spanjaardskasteel","château des Espagnols, vieille citadelle","Château des Espagnols|Vieille citadelle","van de kasteelbrug tot aan de dampoort, tusschen de visscherij en den rietgracht, nu verdeeld in veerscheidene straten.",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
727,8398,3934,"Spanjaardskasteelkaai","Spanjaardskasteelkaai",,,"ziet kasteelkaai.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
728,8399,3936,"Spanjaardskasteelbrugstraat","Spanjaardskasteelbrugstraat",,,"ziet kasteelbrugstraat.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
729,8400,4366,"Spanjaardsstraat","Spanjaardsstraat","rue des Espagnols","Rue des Espagnols","van prooststraat tot slachthuisstraat.",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
730,8401,4367,"Speldenstraat","Speldenstraat","rue des épingles","Rue des épingles","van garenplaats tot speldenbrug, goudstraat.",1,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
731,8402,4368,"Sperrestraat","Sperrestraat","rue du sapin","Rue du sapin","van rooigemstraat tot brugschen steenweg.",6,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
732,8403,4370,"Spiegelstraat,","Spiegelstraat,","rue du miroir","Rue du miroir","van nederpolder tot s. Jacobsnieuwstraat.",1,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
733,8404,4371,"Spinnersstraat","Spinnersstraat","r. des fleurs","Rue des fleurs","v. rooigemstr. t. weversstr.",6,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
734,8405,4372,"Spijkerboorstraat","Spijkerboorstraat","rue de la tarière","Rue de la tarière","van slijpstraat tot de lei, groot meerhem, nu gesloten.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=503&xywh=-899%2C0%2C4918%2C2691"
735,8406,4373,"Stadhuissteeg","Stadhuissteeg","ruelle de l’hôtel-de-ville","Ruelle de l’hôtel-de-ville","van goudenleeuwplaats tot hoogpoort.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
736,8407,4374,"Stalhofstraat","Stalhofstraat","rue des écuries","Rue des écuries","van heuvelstraat tot opperschelde, terplaten.",5,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
737,8408,4375,"Statieplaats","Statieplaats","place de la station, place ou rue du comte de Flandre","Place de la station|Place du comte de Flandre|Rue du comte de Flandre","van statiestraat tot boulev. Frère-Orban.",4,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
738,8409,3975,"Statiesteeg","Statiesteeg",,,"ziet kleine statiestraat.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
739,8410,4377,"Statiestraat","Statiestraat","rue de la station","Rue de la station","van Van Arteveldeplaats tot Lieven Bauwensplaats.",4,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
740,8411,4379,"Steendam","Steendam","rue s. Georges","Rue Saint Georges","van bij s. Jacobs tot roodetorenkaai. s. jorisbrug.",1,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
741,8412,4380,"Steenhouwers- of steenkapperstraat","Steenhouwersstraat|Steenkapperstraat","rue des tailleurs de pierre","Rue des tailleurs de pierre","Ledeberg, van nieuwestraat tot langestr.",0,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
742,8413,4381,"Sterrestraat","Sterrestraat","rue de l'étoile","Rue de l'étoile","van koornmarkt tot predikheerenlei aan s. michielsbrug.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
743,8414,4382,"Sterrestraatje","Sterrestraatje","petite rue de l'étoile","Petite rue de l'étoile","van kortrijkschestraat tot de lei.",5,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
744,8415,4383,"Steurstraat","Steurstraat","rue de l'esturgeon","Rue de l'esturgeon","v. garenpl. tot druifsteeg",1,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
745,8416,4384,"Stierstraat","Stierstraat","rue du taureau","Rue du taureau","van kasteelboulevard tot kazemattenstraat.",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
746,8417,4385,"Stofstraat","Stofstraat","rue de la poussière","Rue de la poussière","van recollettenlei tot onderbergen.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
747,8418,4386,"Stokersstraat","Stokersstraat","r. des distillateurs","Rue des distillateurs","v. nieuwland tot dok.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
748,8419,4387,"Stoppelbergstraat","Stoppelbergstraat","rue mont-au-chaume","Rue mont-au-chaume","van einde koornmarkt tot predikheerenlei.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
749,8420,4388,"Stoppelstraat","Stoppelstraat","rue du chaume","Rue du chaume","van annonciadenstraat tot Waarschootstraat.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
750,8421,6457,"Stovesteeg","Stovesteeg","imp. du poële","Impasse du poële","op de oude beestenm., z. eind.",1,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
751,8422,4389,"Straat zonder einde","Straat zonder einde","rue sans fin","Rue sans fin","rechterkant langemunt, zonder einde.",1,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
752,8423,4390,"Stropkaai","Stropkaai","quai du strop","Quai du strop","v. terplatenbrug tot stropbrug.",5,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
753,8424,4391,"Stropstraat,","Stropstraat,","rue du strop","Rue du strop","van en tot ottergemschesteenweg, s. pieters-aalst.","H 5",2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
754,8425,4392,"Struifstraat","Struifstraat","rue de l'ommelette","Rue de l'ommelette","van engelandgat tot bestormstraat.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
755,8426,4393,"Stuksken","Stuksken","rue de la pièce","Rue de la pièce","van zakkebandstraat tot koepoortkaai.",4,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
756,8427,4395,"Tarwestraat","Tarwestraat","rue du froment","Rue du froment","van molenaarstraat tot Lievegang.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
757,8428,4522,"Tavernierstraat","Tavernierstraat",,,"ziet zeugesteeg.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
758,8429,4396,"Tempelhof","Tempelhof","rue des templiers","Rue des templiers","van s. Margrietestraat tot lang schipgracht.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
759,8430,4398,"Terneuzenlaan","Terneuzenlaan","avenue de Terneuzen","Avenue de Terneuzen","van de sasschepoortbrug, tot meulestedebrug.","H 3",1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
760,8431,4399,"Terplaten","Terplaten","quai Terplaten","Quai Terplaten","van Benardstraat langs opperschelde tot Ledeberg.",5,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
761,8432,4400,"Thaliestraat","Thaliestraat","rue thalie","Rue thalie","van zwijnaardsche steenweg tot ottergemsche steenweg, s. Pieters-Aalst.","H 5",2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
762,8433,4401,"Theresianenstraat","Theresianenstraat","rue des Thérésiennes","Rue des Thérésiennes","van holstraat tot coupure, rechter oever.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
763,8434,4402,"Tichelrij","Tichelrij","quai des tuileries","Quai des tuileries","van sluizekenskaai tot roodelijvenskaai, chartreuzenbrug.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
764,8435,4404,"Tinnenpotstraat","Tinnenpotstraat","rue du pot-d'étain","Rue du pot-d'étain","van groot gewat tot korte zilverstraat.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
765,8436,7439,"Tjooremaatjesmeersch","Tjooremaatjesmeersch",,,"ziet Leopoldstraat, enz.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
766,8437,4405,"Toekomststraat","Toekomststraat","rue de l’avenir","Rue de l’avenir","van boulevard Lousbergs tot dendermondsche steenweg, s. Amandsberg",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
767,8438,4407,"Toevluchtstraat","Toevluchtstraat","rue du refuge","Rue du refuge","van regnessenstraat tot nederpolder.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
768,8439,4409,"Tolhuiskaai","Tolhuiskaai",,,"ziet nijverheidskaai.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
769,8440,4409,"Tolkaai","Tolkaai","quai du péage","Quai du péage","van tolhuisbrug tot de sluis van terneuzenlaan. ","H 3",1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
770,8441,4411,"Toovereksenstraat","Toovereksenstraat","rue des sorcières","Rue des sorcières","Ledeberg, ziet kleine binnenweg.",0,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-899%2C0%2C4918%2C2691"
