"order_id","presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
760,4357,4357,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Sluizeken","Sluizeken","place de l’écluse","Place de l’écluse","van oudburg tot slijpstraat.",3,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=634&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1271/full/full/0/native.jpg"
761,4358,4358,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Sluizekenskaai","Sluizekenskaai","quai de l'écluse","Quai de l'écluse","v. korte steensstraat tot sluizeken.",3,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
762,4359,4359,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Slijpstraat","Slijpstraat","rue des remouleurs","Rue des remouleurs","van sluizeken en korte steensstraat tot s salvatorstraat.",3,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
763,4360,4360,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Smisstraat","Smisstraat","rue de la forge","Rue de la forge","van kortrijkschen steenweg tot ganzendriesstraat, s. Pieters-Aigem.","H 5",2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
764,4361,4361,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Snoekstraat","Snoekstraat","rue du brochet","Rue du brochet","van toekomststraat tot Scheldeboulevard.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
765,4362,4362,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Snoekstraat","Snoekstraat","rue du brochet","Rue du brochet","Gentbrugge, van de dorpplaats naar de hospiciestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
766,4363,4363,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Spaansch hospitaalsteeg","Spaansch hospitaalsteeg","impasse de l'hôpital espagnol","Impasse de l'hôpital espagnol","op de kalvermarkt, straat zonder einde.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
767,4364,4364,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Spaarstraat","Spaarstraat","rue de l’épargne","Rue de l’épargne","van plezantevest tot gasmeterlaan.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
768,4365,4365,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Spadestraat","Spadestraat","r. de la bêche","Rue de la bêche","van de zeilstraat tot de ploegstraat","HM 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
769,4366,4366,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Spanjaardsstraat","Spanjaardsstraat","rue des Espagnols","Rue des Espagnols","van prooststraat tot slachthuisstraat.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
770,4367,4367,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Speldenstraat","Speldenstraat","rue des épingles","Rue des épingles","van garenplaats tot goudstraat.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
771,4368,4368,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Sperrestraat","Sperrestraat","rue du sapin","Rue du sapin","van rooigemstraat tot kastanjestraat.",6,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
772,4369,4369,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Sperwerstraat","Sperwerstraat","rue de l’épervier","Rue de l’épervier","van merelstraat tot kraaistraat.","H 5",2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
773,4370,4370,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Spiegelstraat,","Spiegelstraat","rue du miroir","Rue du miroir","van nederpolder tot s. Jacobsnieuwstraat.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
774,4371,4371,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Spinnersstraat","Spinnersstraat","r. des fleurs","Rue des fleurs","v. rooigemstr. t. weversstr.",6,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
775,4372,4372,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Spijkerboorstraat","Spijkerboorstraat","rue de la tarière","Rue de la tarière","van slijpstraat tot de lei, groot meerhem.",3,3,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
776,4373,4373,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stadhuissteeg","Stadhuissteeg","ruelle de l’hôtel de ville","Ruelle de l’hôtel de ville","van goudenleeuwplaats tot hoogpoort.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
777,4374,4374,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stalhofstraat","Stalhofstraat","rue des écuries","Rue des écuries","van heuvelstraat tot opperschelde, terplaten.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
778,4375,4375,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Statieplaats","Statieplaats","place de la station, place ou rue du comte de Flandre","Place de la station|Place du comte de Flandre|Rue du comte de Flandre","van statiestraat tot boulev. Frère-Orban.",4,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
779,4376,3975,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Statiesteeg","Statiesteeg",,,"ziet kleine statiestraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
780,4377,4377,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Statiestraat","Statiestraat","rue de la station","Rue de la station","van Van Arteveldeplaats tot Lieven Bauwensplaats.",4,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
781,4378,4378,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Statiestraat","Statiestraat","rue de la station","Rue de la station","Gentbrugge, van kerkstraat naar de hongerijstraat.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
782,4379,4379,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Steendam","Steendam","rue s. Georges","Rue Saint Georges","van bij s. Jacobs tot roodetorenkaai. s. jorisbrug.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
783,4380,4380,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Steenhouwers- of steenkapperstraat","Steenhouwersstraat|Steenkapperstraat","rue des tailleurs de pierre","Rue des tailleurs de pierre","Ledeberg, van nieuwestraat tot langestr.",,,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
784,4381,4381,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Sterrestraat","Sterrestraat","rue de l'étoile","Rue de l'étoile","van koornmarkt tot predikheerenlei aan s. michielsbrug.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
785,4382,4382,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Sterrestraatje","Sterrestraatje","petite rue de l'étoile","Petite rue de l'étoile","van kortrijkschestraat tot de lei.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
786,4383,4383,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Steurstraat","Steurstraat","rue de l'esturgeon","Rue de l'esturgeon","v. garenpl. tot druifsteeg",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
787,4384,4384,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stierstraat","Stierstraat","rue du taureau","Rue du taureau","van kasteelboulevard tot kazemattenstraat.",7,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
788,4385,4385,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stofstraat","Stofstraat","rue de la poussière","Rue de la poussière","van recollettenlei tot onderbergen.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
789,4386,4386,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stokersstraat","Stokersstraat","r. des distillateurs","Rue des distillateurs","v. nieuwl. tot dok.","H 3",1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
790,4387,4387,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stoppelbergstraat","Stoppelbergstraat","rue mont-au-chaume","Rue mont-au-chaume","van kleine koornmarkt tot predikheerenlei.",1,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
791,4388,4388,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stoppelstraat","Stoppelstraat","rue du chaume","Rue du chaume","van annonciadenstraat tot Waarschootstraat.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
792,4389,4389,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Straat zonder einde","Straat zonder einde","rue sans fin","Rue sans fin","rechterkant langemunt, zonder einde.",1,1,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
793,4390,4390,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stropkaai","Stropkaai","quai du strop","Quai du strop","v. terplatenbrug tot stropbrug.",5,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
794,4391,4391,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Stropstraat","Stropstraat","rue du strop","Rue du strop","van en tot ottergemschen steenweg, s. pieters-aalst.","H 5",2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
795,4392,4392,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Struifstraat","Struifstraat","rue de l'omelette","Rue de l'omelette","van engelandgat tot bestormstraat.",2,2,"1898-01-01T00:00:00",,,"1898-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/U32PZGXS","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:EB1B0E6A-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=635&xywh=-687%2C-1%2C4496%2C2723","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28%3ADS.1273/full/full/0/native.jpg"
