"presence_id","spacetime_volume_id","place_type","place_name_NL","place_name_FR","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
5506,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voetweg","rue du sentier","v. muinkbrugstr. tot heuvelstr.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=690&xywh=-638%2C-1%2C4524%2C2740"
5507,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vogelhoek","rue vogelhoek","Gentbrugge, van brusselschen steenweg tot Meirelbeke.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5508,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vogelmarkt","marché aux oiseaux","van brabantstraat tot kouter.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5509,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vogelenzangkaai","quai du ramage","van molenaarsstraat tot geuzenberg.",3,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5510,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voldersstr.","r. des foulons","van kalanderstr. tot veldstr.",1,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5511,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Volmolenstraat","rue du moulin à foulon","van roode torenstraat tot nieuwbrugkaai.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5512,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voordries","avant-pré","Gentbrugge, van leemstraat tot boschstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5513,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voorhavendreef","avenue de l’avant-port","v. meulesteedschesteenweg langsheen de omheining der voorhaven tot meulestedekaai","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5514,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voorhavenplaats","place de l’avant-port","tusschen de New-Yorkstraat en voorhavendreef.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5515,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voormuide","rue voormuide ou de la porte du sas","van s. salvatorstraat tot muidebrug.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5516,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vooruitgangplaats","pl. du progrès","Ledeb., voor de kerk.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5517,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vorkstraat","rue de la fourche","van meulesteedschen steenweg tot in de weiden der achtermuide.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5518,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Voskensstraat","chemin des renardeaux","van ganzendriesstraat tot maltebrugstraat, s. Pieters-Aigem.","H 5",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5519,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vossestraat","rue du renard","van brugschen steenweg tot rooigemstraat.",6,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5520,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vredestraat","rue de la paix","van wollestraat tot zondernaamstraat.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5521,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vredestraat","rue de la paix","Gentbrugge, van kerkstraat tot hospiciestraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5522,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vredestraat","rue de la paix","Ledeberg, van Van de Veldestraat tot rietgrachtstraat",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5523,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vrouwmattenstraat","rue des garde-couches","van onderbergen tot engelandgat.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5524,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vrijdagmarkt","marché du vendredi","van groot kannonplaats tot oude vlasmarktstraat.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5525,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vrijheidstraat",,"ziet oranjestraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5526,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Vijfwindgatstraat","rue des cinq vannes ou cinq vents","van lange violettenstraat tot Frère-Orbanboulev.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5527,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waaistraat","rue aux vents","v. vrijdagmarkt tot garenpl.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5528,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waarschootstraat","rue Waarschoot","van jperstraat tot stoppelstraat.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5529,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waldamkaai","quai du waldam","van contributiebrug tot noordstraat","H 6",2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5530,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Walpoortbrugstraat","rue du pont-madou","van kortedagsteeg tot s. pietersnieuwstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5531,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wandelsteeg","rue de la promenade ou du serpent","van onderstraat tot kammerstraat.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5532,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waasstraat","rue de la cire","van biestraat tot Oostakkerstr.",7,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5533,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waterstraat","rue de l'eau","s. Amandsberg, van Gentstr. tot Oostacker (rechts).",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5534,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Waterstraatje","ruelle de l'eau","op s. pietersnieuwstraat, eerste straat zonder einde, links.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5535,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Watergraafsstraat","rue watergrave","van s. Michielstraat tot engelandgat.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5536,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weidestraat","rue du pâturage","van antwerpschen steenweg tot weldadigheidstraat.",7,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5537,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weidestraat","rue de la prairie","Gentbrugge, van mooriaanstraat tot korte veldstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5538,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weldadigheidstraat, dampoort","rue de la bienfaisance","van kogelstraat tot weldadigheidstr., s. Amandsberg.",7,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5539,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weldadigheidstraat","rue de la bienfaisance","Ledeberg, van hundelgemschestraat tot mooriaanstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5540,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Weldadigheidstr.","rue de la bienfaisance","s. Amandsberg, van de weldadigheidstraat, Gent, tot meerschstraat.",,,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5541,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wellinckstraat","r. Wellinck","van oude houtlei tot holstr.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5542,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Werkhuisstraat","rue de l'atelier","van drongenschen steenweg tot leikaai.",6,3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5543,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Werregarenstraat","rue du fil-tors","van hoogpoort tot onderstraat.",1,"1 weversstraat (rue des tisserands) van brugschen steenweg tot rooigemstraat.","1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5544,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wilderoosstraat","rue de l’églantine","van onderbergen tot engelandgat.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5545,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wilgestraat","rue du saule","van wondelgemstraat tot turfstraat.","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5546,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Willemsstraat","rue Willems","van citadelboulevard tot stalhofstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5547,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Willem-Tellstraat","rue Guillaume-Tell","van bagattenstraat tot s. pietersvrouwenstraat.",5,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5548,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Windmolenstraat","r. du moulin à vent","van meulesteedschen steenweg tot spadestraat.","HM 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5549,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Winkelstraat","rue des boutiques","van vlaanderenstraat tot lange boomgaardstraat.",4,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5550,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wolfsteeg","rue aux loups","van baudeloostraat tot steurstraat.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5551,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wollestraat","rue aux laines","v. dampoortstr. tot dok.","H 3",1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5552,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wondelgemsstraat","rue de Wondelgem","van rabotlaan tot gasmeterlaan.","H 6",3,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5553,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","Wijngaardstraat","rue de la vigne","van pekelharing tot ijperstraat.",2,2,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
5554,,"https://id.erfgoed.net/thesauri/erfgoedtypes/1212","IJkersstraat","rue des jaugeurs","v. s. jansdreef tot nieuwpoort.",1,1,"1902-01-01T00:00:00",,,"1902-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/JMBRW2I2","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:1FD5873E-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A1FD5873E-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=691&xywh=-638%2C-1%2C4524%2C2740"
